"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"850","28706733","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"851","29229976","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"852","8615079","Holden Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""186562"",""oneway""=>""yes"",""width""=>""9.5"""
"853","29325199","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"""
"854","29327922","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"855","8615080","Fulkerson Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""110450"",""width""=>""15.2"""
"856","29327930","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"857","29327933","NULL","footway","NULL","NULL","NULL","NULL","10","""bridge""=>""yes"",""cycleway""=>""track"""
"858","29327981","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""cycleway""=>""track"",""foot""=>""yes"""
"859","29328015","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"860","29328066","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"861","29328109","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"862","8615086","Stevens Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""123454"",""surface""=>""unpaved"",""width""=>""3.7"""
"863","29328110","NULL","cycleway","NULL","NULL","NULL","NULL","10","""bridge""=>""yes"",""cycleway""=>""track"",""foot""=>""yes"""
"864","29328206","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"865","8615087","Charlestown Avenue","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:ref""=>""0 N337"",""massgis:way_id""=>""191054"",""oneway""=>""yes"",""width""=>""15.2"""
"866","260533047","NULL","NULL","NULL","NULL","NULL","NULL","0","""admin_level""=>""6"",""border_type""=>""county"",""boundary""=>""administrative"""
"867","29328207","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"868","8615088","Houghton Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""142626"",""width""=>""12.2"""
"869","29328208","NULL","cycleway","NULL","NULL","NULL","NULL","20","""bridge""=>""yes"",""cycleway""=>""track"",""foot""=>""yes"",""layer""=>""1"""
"870","29328400","Harvard Bridge","primary","NULL","NULL","NULL","NULL","27","""alt_name""=>""Massachusetts Avenue"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""4"",""layer""=>""1"",""ref""=>""MA 2A"",""width""=>""29.0"""
"871","29380673","NULL","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"""
"872","8615090","Marvin Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""204989"",""surface""=>""unpaved"",""width""=>""3.7"""
"873","29380675","NULL","cycleway","NULL","NULL","NULL","NULL","10","""bridge""=>""yes"",""cycleway""=>""track"",""foot""=>""yes"""
"874","29520456","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL"
"875","8615091","Columbia Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""211331"",""width""=>""4.9"""
"876","29665087","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"""
"877","8615092","Thorndike Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""133599"",""width""=>""12.2"""
"878","29819154","NULL","NULL","NULL","NULL","NULL","NULL","0","""owner""=>""Dcr - Division Of Urban Parks And Recreation"",""protected""=>""perpetuity"""
"879","30150253","NULL","footway","NULL","NULL","NULL","NULL","0","""foot""=>""yes"""
"880","8615094","Bowdoin Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""130979"",""width""=>""11.6"""
"881","30555254","Riverside Place","residential","NULL","NULL","NULL","NULL","3","NULL"
"882","30556114","Hingham Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""206427"",""oneway""=>""yes"",""width""=>""13.4"""
"883","8615096","Danforth Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""109458"",""width""=>""18.3"""
"884","30556769","Hingham Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""206427"",""width""=>""13.4"""
"885","261314313","Dr. Paul Dudley White Path","cycleway","NULL","NULL","NULL","NULL","0","""cycleway""=>""track"",""foot""=>""yes"",""wheelchair""=>""yes"""
"886","261424135","Soldiers Field Road","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""3"",""massgis:way_id""=>""192483"",""maxspeed""=>""35 mph"",""oneway""=>""yes"",""source:maxspeed""=>""massgis"",""width""=>""21.6"""
"887","8615100","Stone Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""183692"",""width""=>""6.1"""
"888","261606376","Cambridge Street","secondary","NULL","NULL","NULL","NULL","26","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""fair"",""destination""=>""Cambridge Street;Mass Pike"",""hazmat""=>""designated"",""lanes""=>""3"",""layer""=>""1"",""massgis:ref""=>""0 N081"",""massgis:way_id""=>""1836"
"889","261607832","NULL","track","NULL","NULL","NULL","NULL","0","""tracktype""=>""grade2"""
"890","261607833","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"891","261607834","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"",""oneway""=>""yes"""
"892","8615109","NULL","trunk_link","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""yes"",""lanes""=>""1"",""massgis:ref""=>""0 N379"",""massgis:way_id""=>""152432"",""oneway""=>""yes"",""width""=>""13.7"""
"893","261612221","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"894","261986971","Mill Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""157174"",""oneway""=>""yes"",""width""=>""10.4"""
"895","8615111","Lee Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""123064"",""oneway""=>""yes"",""width""=>""12.8"""
"896","262286917","Banks Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149555"",""oneway""=>""yes"",""width""=>""12.2"""
"897","8615112","Tudor Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""124903"",""width""=>""11.6"""
"898","262288973","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"899","31067802","NULL","footway","NULL","NULL","NULL","NULL","0","""surface""=>""paved"""
"900","8615113","Magazine Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""144490"",""surface""=>""unpaved"",""width""=>""4.9"""
"901","262288974","Putnam Avenue","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""204305"",""width""=>""12.2"""
"902","31067803","NULL","footway","NULL","NULL","NULL","NULL","0","""surface""=>""gravel"""
"903","81050655","Somerville Avenue","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:ref""=>""0 N333"",""massgis:way_id""=>""164573"",""oneway""=>""yes"",""width""=>""19.8"""
"904","262289510","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"905","81050656","Lawson Terrace","residential","NULL","NULL","NULL","NULL","3","NULL"
"906","81050660","May Place","service","NULL","NULL","NULL","NULL","0","NULL"
"907","8615119","Massachusetts Avenue","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""massgis:way_id""=>""193208"",""ref""=>""MA 2A"",""width""=>""18.9"""
"908","262474116","River Street","secondary","NULL","NULL","NULL","NULL","26","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""condition""=>""fair"",""destination""=>""Central Square;Cambridge"",""hazmat""=>""designated"",""lanes""=>""3"",""layer""=>""1"",""massgis:ref""=>""0 N081"",""massgis:way_id""=>""171102"
"909","81050663","Garden Court","residential","NULL","NULL","NULL","NULL","3","""lanes""=>""2"""
"910","262476545","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"911","326282989","Cottage Farm Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""141988"",""oneway""=>""yes"",""width""=>""12.2"""
"912","31090310","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"913","81050664","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"914","262476546","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"915","326285504","Buick Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""108651"",""width""=>""10.4"""
"916","31090407","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""comment""=>""posted emergency vehicles only"",""lanes""=>""2"""
"917","262476547","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""138802"",""width""=>""15.2"""
"918","31115886","Fremont Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""134725"",""width""=>""9.1"""
"919","8615123","Speridakis Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""174318"",""width""=>""9.8"""
"920","262476548","Pleasant Street Extension","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""177426"",""width""=>""12.2"""
"921","31115887","Bowdoin Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""134161"",""oneway""=>""yes"",""width""=>""12.2"""
"922","8615124","Allston Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""133940"",""oneway""=>""yes"",""width""=>""8.5"""
"923","262476563","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""138802"",""width""=>""15.2"""
"924","262600837","Granite Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""massgis:way_id""=>""119248"",""oneway""=>""yes"",""width""=>""12.2"""
"925","8615126","Tufts Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""135622"",""oneway""=>""yes"",""width""=>""12.2"""
"926","31120860","Hudson Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""185617"",""oneway""=>""yes"",""width""=>""12.2"""
"927","8615130","NULL","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""168025"",""oneway""=>""yes"",""ref""=>""MA 2"",""width""=>""13.7"""
"928","262601468","NULL","service","NULL","NULL","NULL","NULL","0","NULL"
"929","8615132","Irving Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""165493"",""oneway""=>""yes"",""width""=>""9.8"""
"930","262601469","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
