"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags" 
"2381","8644475","Iroquois Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""171787"",""oneway""=>""yes"",""width""=>""12.2"""
"2382","8644476","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2383","8644482","Neptune Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""114766"",""width""=>""24.4"""
"2384","8644492","Jamaicaway","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""foot""=>""yes"",""lanes""=>""2"",""massgis:ref""=>""0 N411"",""massgis:way_id""=>""211114"",""maxspeed""=>""30 mph"",""oneway""=>""yes"",""source:maxspeed""=>""massgis"",""width""=>""30.2"""
"2385","8644493","Public Alley 811","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""168938"",""service""=>""alley"",""width""=>""4.9"""
"2386","8644495","NULL","motorway_link","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""1"",""massgis:way_id""=>""214391"",""oneway""=>""yes"",""orig_name""=>""Ramp - Massachusetts Avenue To Rt 90 Wb"",""ramp""=>""yes"",""toll""=>""yes"""
"2387","8644497","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"",""oneway""=>""yes"""
"2388","8644499","Rusfield Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""199919"",""width""=>""12.2"""
"2389","8644500","London Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""110169"",""oneway""=>""yes"",""width""=>""15.2"""
"2390","8644505","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2391","8644506","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2392","8644511","Eugene Circle","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2393","8644515","Bay State Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""148079"",""width""=>""5.8"""
"2394","8644518","Ipswich Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""177569"",""width""=>""24.4"""
"2395","8644522","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""2"",""massgis:way_id""=>""214368"",""start_date""=>""25/01/2005"""
"2396","8644525","NULL","motorway_link","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""1"",""massgis:way_id""=>""214325"",""oneway""=>""yes"",""orig_name""=>""Ramp - Broadway To Rt 93 Nb"",""start_date""=>""03/12/2004"""
"2397","8644529","Gore Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""202763"",""oneway""=>""yes"",""width""=>""9.1"""
"2398","8644531","Thorn Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""126373"",""width""=>""3.7"""
"2399","8644532","Goodwin Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""152978"",""width""=>""3.4"""
"2400","8644536","University Drive North","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""2"",""massgis:way_id""=>""35"",""oneway""=>""no"""
"2401","8644540","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2402","8644541","Eleanor Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""192231"",""oneway""=>""yes"",""width""=>""11.6"""
"2403","8644547","Allstate Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2404","8644551","Main Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""144984"",""width""=>""22.3"""
"2405","8644559","Traveler Street","primary","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:ref""=>""0 N113"",""massgis:way_id""=>""125155"",""oneway""=>""no"",""start_date""=>""02/12/2004"",""width""=>""18.3"""
"2406","8644562","Washburn Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""211699"",""oneway""=>""yes"",""width""=>""11.0"""
"2407","8644563","Eastman Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""107681"",""width""=>""12.2"""
"2408","8644565","Border Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""207024"",""surface""=>""unpaved"",""width""=>""15.2"""
"2409","8644567","Pontiac Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""205616"",""oneway""=>""yes"",""width""=>""12.2"""
"2410","8644569","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2411","8644570","Larose Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""150803"",""width""=>""7.9"""
"2412","8644572","Woodward Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""193983"",""oneway""=>""yes"",""width""=>""9.1"""
"2413","8644576","Tufts Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""176488"",""oneway""=>""yes"",""width""=>""9.8"""
"2414","8644577","Claremont Park","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""205314"",""width""=>""14.0"""
"2415","8644580","Langford Park","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""110120"",""width""=>""11.6"""
"2416","8644581","Mullins Way","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""176723"",""width""=>""15.5"""
"2417","8644586","Washington Street","pedestrian","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""132066"",""motor_vehicle""=>""delivery"",""oneway""=>""yes"",""width""=>""16.8"""
"2418","8644600","Waltham Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""113326"",""oneway""=>""yes"",""width""=>""11.9"""
"2419","8644602","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2420","8644604","Moon Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""161458"",""oneway""=>""yes"",""width""=>""7.9"""
"2421","8644605","Lyne Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""172287"",""width""=>""9.5"""
"2422","8644613","Eileen Circle","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2423","8644615","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"",""oneway""=>""yes"""
"2424","8644616","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2425","8644618","NULL","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""128854"",""oneway""=>""yes"",""width""=>""15.2"""
"2426","8644626","Faneuil Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:ref""=>""0 N435"",""massgis:way_id""=>""187424"",""oneway""=>""yes"",""width""=>""17.1"""
"2427","8644633","Roland Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""144744"",""width""=>""11.0"""
"2428","8644635","Parker Hill Avenue","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""145541"",""oneway""=>""no"",""width""=>""14.0"""
"2429","8644643","Harold Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""128790"",""oneway""=>""yes"",""width""=>""12.2"""
"2430","8644645","Highgate Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""191348"",""oneway""=>""yes"",""width""=>""8.5"""
"2431","8644647","Bowker Street","unclassified","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""203480"",""oneway""=>""yes"",""width""=>""12.2"""
"2432","8644650","Jay Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""116073"",""width""=>""5.2"""
"2433","8644652","NULL","motorway_link","NULL","NULL","NULL","NULL","9","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""lanes""=>""1"",""massgis:way_id""=>""214361"",""oneway""=>""yes"",""orig_name""=>""Ramp - Rt 93 Sb To Clinton Street"",""start_date""=>""09/11/2004"""
"2434","8644658","Quincy Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""211431"",""width""=>""6.1"""
"2435","8644661","Wiget Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""112919"",""oneway""=>""yes"",""width""=>""5.5"""
"2436","8644662","Nira Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""173267"",""width""=>""12.2"""
"2437","8644664","Cresthill Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""175480"",""width""=>""9.8"""
"2438","8644665","Emerald Court","residential","NULL","NULL","NULL","NULL","3","""area""=>""no"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""172143"",""width""=>""7.9"""
"2439","8644667","New Whiteney Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""35"""
"2440","8644672","NULL","motorway_link","NULL","NULL","NULL","NULL","39","""access""=>""hov"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""hov""=>""designated"",""lanes""=>""1"",""layer""=>""2"",""massgis:way_id""=>""214284"",""oneway""=>""yes"",""orig_name""=>""Ramp - Rt 93 Nb Hov Lane To Rt 90 Eb Hov Lane"",""ramp""=>""yes"",""start_date""=>""02/12/2004"",""toll""=>""no"""
